ID_float,dt_float,lat_float,lon_float,kd_380_Xing,kd_412_Xing,kd_490_Xing,PAR_0,zpd_PAR,kd_PAR,kd_490_it,kd_412_it,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,Kd_490_Aus,sat_dt,weigth,new_kd_Aus,sat_name,a_490,bb_490,nw_490,a_412,bb_412,nw_412,new_kd_490_Lee_indiv,new_kd_412_Lee_indiv,zenith_angle,rrs_412,rrs_490,aot_862,Rrs_410,Rrs_486,Rrs_551,Rrs_671,new_kd_490_Lee_global,new_kd_412_Lee_global,TOTANGSTR_Merra,TOTEXTTAU_Merra,TOTSCATAU_Merra,PS_Merra,lat_Merra,lon_Merra,dt_Merra,tau_mol_490,tau_mol_412,w_490,w_412,a_aer,tau_aer_490,tau_aer_412,t_dir_490,t_dir_412,t_tot_490,t_tot_412,f_490,f_412,D0_490,D0_412,kd_490_f,kd_412_f
6901863,736797.4417,37.56667333,17.75737667,0.078980659,0.052305848,0.044007578,1397.041697,11.19899836,0.0892937,0.049935818,0.060881262,0.037313043,1.952108709,0.006688436,0.006556418,0.006315501,0.00550774,0.002625918,0.002022084,0.001751305,0.000161728,0.000240175,0.000232668,0.161470006,0.039886956,736797.5156,0.000176545,0.033518104,aqua,0.028569461,0.0031002,0.447626642,0.038942619,0.005225136,0.546012645,0.036146481,0.051907373,35.52843309,0.012271307,0.00990543,NaN,NaN,NaN,NaN,NaN,0.034562269,0.049219562,0.9529863,0.140485838,0.130270809,101689.0234,37.5,17.5,736797.4583,0.153868021,0.315655825,0.830627818,0.704121631,0.666666667,0.012193539,0.00869237,0.815421488,0.671294904,0.905610936,0.820085551,0.900410382,0.81856692,1.225598844,1.222999331,0.0388143,0.054017135
6901863,736797.4417,37.56667333,17.75737667,0.078980659,0.052305848,0.044007578,1397.041697,11.19899836,0.0892937,0.049935818,0.060881262,NaN,1.682642878,NaN,0.006742873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.153092763,0.039989743,736797.4604,0.000176545,0.033153508,viirs,0.029923837,0.003264558,0.432527106,0.04124835,0.00547408,0.532200439,0.033063024,0.046053488,28.87686359,0.012136387,0.009959043,0.045010255,0.006614866,0.005532668,0.001935843,0.000183385,0.035379731,0.051143763,0.9529863,0.140485838,0.130270809,101689.0234,37.5,17.5,736797.4583,0.153868021,0.315655825,0.830627818,0.704121631,0.666666667,0.017399644,0.012996884,0.822351769,0.687069268,0.910305846,0.829964593,0.903379641,0.827829612,1.147310744,1.151466277,0.038077402,0.053799303
6901863,736797.4417,37.56667333,17.75737667,0.078980659,0.052305848,0.044007578,1397.041697,11.19899836,0.0892937,0.049935818,0.060881262,0.061547367,1.786095018,0.005426001,0.005574309,0.005584462,0.005098155,0.002230155,0.001676462,0.001399668,8.40E-05,0.000104924,0.000105668,0.178660092,0.034199999,736797.3767,0.000176545,0.030050458,terra,0.025191057,0.002532347,0.548002461,0.040596541,0.004442752,0.642167437,0.031810209,0.050860829,37.56896921,0.009990518,0.00916833,NaN,NaN,NaN,NaN,NaN,0.030334456,0.051222344,0.9529863,0.140485838,0.130270809,101689.0234,37.5,17.5,736797.4583,0.153868021,0.315655825,0.830627818,0.704121631,0.666666667,0.022120081,0.01622915,0.80088862,0.657889093,0.899736669,0.812545917,0.89013669,0.809663896,1.254537239,1.249335586,0.034780042,0.056269191
6901771,736798.441,36.99900833,17.132235,0.051787022,NaN,0.02175107,NaN,NaN,NaN,0.021293297,NaN,NaN,1.866242873,NaN,0.008037349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094359307,0.029293333,736798.5146,0.000176545,0.025334032,viirs,0.023465833,0.002766745,0.510350592,0.030961157,0.004808299,0.605891523,0.026452618,0.035272732,34.30212897,0.014213515,0.010771734,0.051671738,0.007806479,0.006071912,0.001663734,0.000141071,0.027762097,0.038030652,1.495279074,0.142933875,0.134064227,101573.3516,37,16.875,736798.4167,0.153856474,0.315296764,0.789159265,0.608936272,0.666666667,0.01800706,0.013029173,0.812168255,0.672030329,0.904305753,0.819870852,0.89811245,0.819678279,1.209160789,1.20809876,0.031719405,0.043213036
6901480,736798.6049,54.776435,-47.57258,0.121125861,0.092585138,0.06793117,997.9131615,9.716330716,0.10291951,0.069340573,0.094071321,NaN,0.732924489,NaN,0.003624334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.358421411,0.063173911,736798.6604,0.003271739,0.052818253,viirs,0.046833654,0.003254876,0.433813641,0.078327949,0.005344606,0.545093103,0.056829977,0.095569469,46.18782013,0.006192863,0.006309168,0.079530433,0.003326501,0.003433405,0.001778001,0.000241734,0.060639978,0.105410349,1.023020506,0.156637982,0.151844487,101065.4531,-8,-80,736798.625,0.153805774,0.313720182,0.861351629,0.72135359,0.666666667,0.052570096,0.046296738,0.742224694,0.59450106,0.875891248,0.776271039,0.847393664,0.765842122,1.406702485,1.38652112,0.070459659,0.116013764
6901480,736798.6049,54.776435,-47.57258,0.121125861,0.092585138,0.06793117,997.9131615,9.716330716,0.10291951,0.069340573,0.094071321,0.276958326,0.330286418,0.002329525,0.00282789,0.003898763,0.003713501,0.002181429,0.001767637,0.001472501,0.000106601,0.000220096,0.000238001,0.339353551,0.055181817,736798.6094,0.003271739,0.048686359,terra,0.037477134,0.002821693,0.491808411,0.09810928,0.004728469,0.603364581,0.048170272,0.12270477,45.98323081,0.004355422,0.006842097,NaN,NaN,NaN,NaN,NaN,0.047800875,0.130230751,1.023020506,0.156637982,0.151844487,101065.4531,-8,-80,736798.625,0.153805774,0.313720182,0.861351629,0.72135359,0.666666667,0.229208827,0.216451772,0.5762555,0.466274251,0.815657243,0.704695657,0.706492225,0.661667554,1.368056207,1.357203238,0.05513106,0.139571725
6902827,736798.6681,-7.90319,-80.10673833,0.177250409,0.140759608,NaN,1446.510832,7.197182327,0.138943263,NaN,0.135446329,NaN,0.75498515,NaN,0.002868918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.631709535,0.082787753,736798.7896,0,0.070722004,viirs,0.061591058,0.00365676,0.386136879,0.098783003,0.005762084,0.50559965,0.06976144,0.11233462,29.49302506,0.005283504,0.005378979,0.116462219,0.00282915,0.00290732,0.001887379,0.000299788,0.075639059,0.125431777,1.00372684,0.140265524,0.13565509,101040.3984,-8,-80,736798.6667,0.153803273,0.313642409,0.861254655,0.7236892,0.666666667,0.076028909,0.066700522,0.767936083,0.645992732,0.893143783,0.810110307,0.859812381,0.797413298,1.155622751,1.158625619,0.075401863,0.121128616
6902827,736800.6646,-7.977715,-80.09659333,0.167748644,0.135784658,0.101802674,1441.177913,7.962369652,0.125590753,0.091946983,0.130179586,NaN,0.419514338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,736800.7646,0,NaN,viirs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.49850766,NaN,NaN,0.261471422,NaN,NaN,NaN,NaN,NaN,NaN,0.845947921,0.109455355,0.105415531,101060.2891,-8,-80,736800.625,0.153805258,0.313704152,0.873432299,0.754276071,0.666666667,0.206306385,0.191833175,0.675247431,0.576227668,0.864954778,0.779787934,0.780673682,0.738954328,1.113802634,1.118248717,NaN,NaN
6901766,736801.3958,32.95249833,29.29215333,0.04457444,0.029122526,NaN,NaN,NaN,NaN,NaN,0.029098889,NaN,1.334941334,NaN,0.010532001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062176875,0.030696296,736801.4771,0.000176545,0.026328161,viirs,0.023720205,0.003510128,0.402267353,0.02694058,0.005847756,0.498192391,0.025551928,0.028978178,29.84221739,0.019833158,0.013541306,0.111170729,0.011000742,0.007671112,0.002180964,0.000223616,0.027651206,0.032311642,1.227801323,0.153079972,0.143927172,101819.4844,33,29.375,736801.375,0.153881044,0.316060792,0.815886578,0.659443731,0.666666667,0.052301532,0.041494912,0.788437527,0.662181271,0.897624636,0.815675864,0.878359946,0.811819131,1.158239676,1.161175993,0.031539252,0.038073029
6901175,736801.5701,9.995061667,-25.28829333,NaN,NaN,0.028625972,1188.064441,23.28793482,0.04294069,0.025472576,NaN,0.188372723,1.003325038,0.004799001,0.004897914,0.004866751,0.004383668,0.002041914,0.001635653,0.001349918,0.000214175,0.000288088,0.000298501,0.202742658,0.041026086,736801.5017,0.041111111,0.03533968,terra,0.028607524,0.002491357,0.557018525,0.045054731,0.004379657,0.651418713,0.033863982,0.052999409,24.20108327,0.008862204,0.007928874,NaN,NaN,NaN,NaN,NaN,0.032785807,0.05404207,0.30047819,0.268377632,0.247005194,101094.625,10,-25,736801.5833,0.153808686,0.313810735,0.888967324,0.843840046,0.666666667,0.106014915,0.089087697,0.752120144,0.642929519,0.89186484,0.817901664,0.8433118,0.786071904,1.112125852,1.117886696,0.034585871,0.055262045
6901765,736802.4118,35.69457167,22.59900833,0.052541284,0.036680027,0.026534902,1073.380284,24.84257084,0.040253483,0.030027567,0.039015331,0.139199996,0.864834824,0.008723761,0.008354751,0.007494274,0.006136183,0.002508523,0.001931044,0.001526287,0.000149921,0.000217334,0.000205584,0.094668736,0.032330434,736802.4601,0.000176545,0.027878195,aqua,0.02239794,0.002664753,0.520773246,0.026801992,0.004640223,0.61483913,0.026982093,0.034110571,26.18236607,0.015846135,0.010870225,NaN,NaN,NaN,NaN,NaN,0.025480413,0.031321482,1.073546052,0.135502204,0.123819239,100847.4609,40.5,10,736802.4583,0.153784013,0.313043506,0.807208277,0.67011418,0.666666667,0.084810149,0.073000653,0.766535386,0.650389753,0.88992479,0.81030972,0.861348503,0.802643406,1.12579876,1.130651472,0.028215549,0.035550187
6901767,736802.4542,40.49499667,10.26835833,0.046789082,0.038564893,0.027402176,925.858303,22.58700351,0.044273248,0.027467013,0.034223532,NaN,1.243115587,NaN,0.006165709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.148205182,0.034495651,736802.5354,8.63E-05,0.029218271,viirs,0.0272248,0.002625809,0.537742831,0.039450699,0.004602329,0.633007217,0.031363133,0.045892869,36.1622139,0.010656906,0.008792245,0.061131248,0.005803209,0.004900653,0.001533575,9.48E-05,0.032774313,0.049536297,1.073546052,0.135502204,0.123819239,100847.4609,40.5,10,736802.4583,0.153784013,0.313043506,0.807208277,0.67011418,0.666666667,0.030290965,0.024417878,0.796124989,0.658371006,0.898057663,0.81283577,0.886496515,0.809968052,1.233896637,1.230711466,0.036832566,0.054216567
6901767,736802.4542,40.49499667,10.26835833,0.046789082,0.038564893,0.027402176,925.858303,22.58700351,0.044273248,0.027467013,0.034223532,0.060391303,1.283073944,0.006832251,0.006530334,0.006187841,0.005068751,0.002105251,0.001586668,0.001305131,7.16E-05,0.000130418,0.000127601,0.13299569,0.032038094,736802.5295,8.63E-05,0.027712583,aqua,0.023671447,0.002345357,0.591693317,0.03068732,0.004191446,0.680669784,0.029456249,0.040206153,35.14099087,0.012493233,0.009034918,NaN,NaN,NaN,NaN,NaN,0.028073337,0.037537754,1.073546052,0.135502204,0.123819239,100847.4609,40.5,10,736802.4583,0.153784013,0.313043506,0.807208277,0.67011418,0.666666667,0.028954442,0.023179346,0.799740337,0.662879532,0.89976643,0.815523689,0.888831047,0.812826825,1.220007719,1.218040322,0.031740702,0.042483743
6901770,736803.4021,34.29558833,27.72271667,0.045188176,0.035185272,0.027179924,1400.169591,19.00363389,0.052621515,0.027072481,0.034170247,0.054699999,1.669391688,0.007362251,0.007296641,0.006867001,0.005786418,0.00225991,0.001645392,0.001438918,4.75E-05,0.00013261,0.000132546,0.111316087,0.028182608,736803.3524,0.000176545,0.025329406,terra,0.022563737,0.002536248,0.54715947,0.03037804,0.004458652,0.639877324,0.028186833,0.038197608,32.77864358,0.013430266,0.010264253,NaN,NaN,NaN,NaN,NaN,0.026419958,0.036881257,1.135908842,0.102039099,0.094826169,101612.4609,34.5,27.5,736803.4167,0.153860378,0.315418165,0.815036198,0.669336105,0.666666667,0.021018567,0.015736198,0.812207901,0.674441015,0.90527213,0.822132183,0.89719751,0.820355934,1.190170619,1.19075553,0.029873266,0.041481984
6901769,736803.441,38.76810333,9.971176667,0.073324996,0.052755092,0.037889276,1172.402405,14.82037229,0.067474688,0.038603082,0.048973673,NaN,0.470778312,NaN,0.006269112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.173522377,0.043459573,736803.5229,8.63E-05,0.036031968,viirs,0.032318339,0.003374601,0.418422662,0.046898283,0.005610574,0.519253044,0.036355796,0.053332475,32.24615962,0.010931063,0.009527419,0.105449997,0.005939683,0.005272046,0.001982299,0.000269274,0.039003781,0.059493761,1.135908842,0.102039099,0.094826169,101612.4609,34.5,27.5,736803.4167,0.153860378,0.315418165,0.815036198,0.669336105,0.666666667,0.080827545,0.074492117,0.757685842,0.630642784,0.885486721,0.798181901,0.855671603,0.790099077,1.184475968,1.18543572,0.04227743,0.062245875
6901769,736803.441,38.76810333,9.971176667,0.073324996,0.052755092,0.037889276,1172.402405,14.82037229,0.067474688,0.038603082,0.048973673,0.075781816,1.004643516,0.005297441,0.005522957,0.005402364,0.004723653,0.002181751,0.001662523,0.001430783,0.000128957,0.00018061,0.000182783,0.178590774,0.037721738,736803.4219,8.63E-05,0.032754878,terra,0.027772122,0.002592898,0.535205048,0.042317926,0.004524812,0.630521372,0.034157869,0.051808079,32.08603642,0.009758704,0.008507602,NaN,NaN,NaN,NaN,NaN,0.032899406,0.052412888,1.135908842,0.102039099,0.094826169,101612.4609,34.5,27.5,736803.4167,0.153860378,0.315418165,0.815036198,0.669336105,0.666666667,0.042617297,0.035804481,0.793025352,0.66064173,0.898582887,0.814785788,0.882528884,0.810816462,1.182250485,1.183448999,0.03589906,0.055435991
6901769,736803.441,38.76810333,9.971176667,0.073324996,0.052755092,0.037889276,1172.402405,14.82037229,0.067474688,0.038603082,0.048973673,0.146531814,0.415304219,0.00509287,0.005304088,0.005084321,0.004398349,0.002011761,0.001538801,0.00127887,5.98E-05,0.00020691,0.000206349,0.176526275,0.037441666,736803.4913,8.63E-05,0.031572599,aqua,0.026996119,0.002346947,0.591292498,0.040711778,0.004187255,0.681351046,0.032754833,0.051898498,28.47384876,0.009382897,0.007914951,NaN,NaN,NaN,NaN,NaN,0.031371164,0.049314636,1.135908842,0.102039099,0.094826169,101612.4609,34.5,27.5,736803.4167,0.153860378,0.315418165,0.815036198,0.669336105,0.666666667,0.115503301,0.107478714,0.736069168,0.618107863,0.87838568,0.791772294,0.837979472,0.780663668,1.147233554,1.150637461,0.03366335,0.051662509
6901582,736803.45,-35.73679,9.941591667,0.079565747,0.062882452,0.052776383,595.547736,12.09752414,0.082661542,0.046636751,0.061467031,0.111368179,0.343287011,0.008003376,0.006232471,0.005886779,0.005295295,0.003184354,0.002508942,0.002172251,0.000278001,0.000305413,0.000354824,0.225152023,0.055258822,736803.5434,0.004249804,0.046982184,aqua,0.036730188,0.003866926,0.358872196,0.038912184,0.006231283,0.457849594,0.050233262,0.05603284,52.66582412,0.014657035,0.009606926,NaN,NaN,NaN,NaN,NaN,0.048735608,0.053267921,1.135908842,0.102039099,0.094826169,101612.4609,34.5,27.5,736803.4167,0.153860378,0.315418165,0.815036198,0.669336105,0.666666667,0.091483585,0.086197378,0.667277627,0.515701998,0.839252979,0.72404572,0.795085205,0.7122506,1.556303626,1.518870187,0.063181435,0.068567066
6901180,736803.5708,50.60138167,-35.22365833,0.11835919,0.106483031,0.067962302,887.2180405,8.646856662,0.115648962,0.069607664,0.097465245,0.290008326,0.407956575,0.00172861,0.002222365,0.002796834,0.002766175,0.001890918,0.001548834,0.001355361,4.25E-05,0.000241365,0.000314436,0.485838366,0.066823998,736803.6302,0.003271739,0.059170657,aqua,0.048230996,0.002727492,0.508794255,0.12706655,0.004569538,0.624349844,0.061726368,0.162936687,40.73221637,0.003239519,0.005120286,NaN,NaN,NaN,NaN,NaN,0.060617386,0.164022927,0.551385701,0.161258325,0.149185434,102280,50.5,-35,736803.5417,0.153927015,0.317490292,0.868046772,0.788904457,0.666666667,0.229562636,0.213886088,0.602855217,0.495970272,0.830797361,0.73624933,0.725634488,0.673644447,1.286010607,1.279633202,0.065533155,0.168445909
6901180,736803.5708,50.60138167,-35.22365833,0.11835919,0.106483031,0.067962302,887.2180405,8.646856662,0.115648962,0.069607664,0.097465245,NaN,0.35226434,NaN,0.003886304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38267712,0.067876469,736803.5938,0.003271739,0.056864744,viirs,0.049738081,0.003638174,0.388109447,0.073561027,0.005835513,0.499237663,0.058600051,0.087051033,39.58222618,0.0072139,0.006644737,0.173894732,0.003880789,0.003615295,0.001986295,0.000321236,0.063294972,0.09746533,0.551385701,0.161258325,0.149185434,102280,50.5,-35,736803.5417,0.153927015,0.317490292,0.868046772,0.788904457,0.666666667,0.142518763,0.134074732,0.680696066,0.556600732,0.85983566,0.766770049,0.791658334,0.725903069,1.276564285,1.269955663,0.068138221,0.100830085
6901646,736806.6118,59.031325,-42.708895,0.08317447,0.05837664,0.042218151,NaN,NaN,NaN,0.03957403,0.056868182,NaN,0.437576243,NaN,0.004799251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.213608019,0.045124999,736806.6271,0.003271739,0.03767989,viirs,0.034389157,0.002869241,0.492119522,0.050460336,0.00490613,0.593809687,0.041689791,0.061585177,47.02398238,0.008864047,0.007592161,0.178826311,0.004796445,0.004178445,0.001632445,0.000209501,0.043908973,0.067127856,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,0.666666667,0.139665478,0.129461334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901864,736807.4938,41.282805,3.433973333,0.085813248,0.063500776,0.046149282,NaN,NaN,NaN,0.047523723,0.067415599,NaN,1.280106697,NaN,0.00461574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.239986271,0.051982221,736807.5396,8.63E-05,0.043035288,viirs,0.038544728,0.003053691,0.462394409,0.053780695,0.005140907,0.566691382,0.044073596,0.061809885,32.94486537,0.008713009,0.007204298,0.045945651,0.004709823,0.003952262,0.001728086,0.000191957,0.046867502,0.068192376,1.015159845,0.10259635,0.092590652,102339.0313,41.5,3.125,736807.5417,0.153932907,0.317673533,0.802616542,0.673081607,0.666666667,0.022295639,0.017857857,0.810586421,0.670436932,0.904373588,0.81986396,0.896295991,0.81774168,1.192177199,1.192599885,0.049592687,0.070269895
6901864,736807.4938,41.282805,3.433973333,0.085813248,0.063500776,0.046149282,NaN,NaN,NaN,0.047523723,0.067415599,0.074939129,0.887333374,0.004527914,0.004283418,0.004256957,0.003736334,0.002079819,0.001634092,0.00140174,6.44E-05,0.000171546,0.000183392,0.247060585,0.05027826,736807.5399,8.63E-05,0.042139153,aqua,0.034902232,0.002612344,0.531221017,0.04925654,0.004530036,0.629794255,0.043374595,0.063976093,32.99748334,0.008378926,0.006801268,NaN,NaN,NaN,NaN,NaN,0.041996622,0.061615182,1.015159845,0.10259635,0.092590652,102339.0313,41.5,3.125,736807.5417,0.153932907,0.317673533,0.802616542,0.673081607,0.666666667,0.04507327,0.03864594,0.788769697,0.653867766,0.896222802,0.810893286,0.880104473,0.806354889,1.192889281,1.193233745,0.044750736,0.064179957
6901864,736807.4938,41.282805,3.433973333,0.085813248,0.063500776,0.046149282,NaN,NaN,NaN,0.047523723,0.067415599,0.079221737,0.606750048,0.005208001,0.004659305,0.00430661,0.003776401,0.002014834,0.001557668,0.001336251,5.21E-05,0.000113418,0.000116561,0.217395079,0.046530434,736807.4705,8.63E-05,0.040338109,terra,0.032854652,0.002473954,0.560936939,0.04135249,0.004352679,0.655456135,0.039431461,0.04998325,29.53757226,0.009604964,0.006842917,NaN,NaN,NaN,NaN,NaN,0.03878793,0.050487164,1.015159845,0.10259635,0.092590652,102339.0313,41.5,3.125,736807.5417,0.153932907,0.317673533,0.802616542,0.673081607,0.666666667,0.055959081,0.050371279,0.785648239,0.655062804,0.896046394,0.812218288,0.876794153,0.806510778,1.155249011,1.158595749,0.040813337,0.052953816
6901766,736808.4035,32.79324833,29.25552833,0.043893925,0.033078184,NaN,NaN,NaN,NaN,NaN,0.032612307,0.104529164,0.499750051,0.012181827,0.010945131,0.009707392,0.007804523,0.003190957,0.002430546,0.002004175,0.000298251,0.000334088,0.000322401,0.060571126,0.032108333,736808.3663,0.000176545,0.028117043,terra,0.022493717,0.003376806,0.410959966,0.023489174,0.005636507,0.506162831,0.028450435,0.03104524,26.26925021,0.0218863,0.013738068,NaN,NaN,NaN,NaN,NaN,0.025658143,0.027133559,1.111961126,0.125248879,0.115734391,101140.8828,39.5,20,736808.4167,0.153813303,0.313954326,0.812653224,0.670155912,0.666666667,0.078503284,0.07198752,0.771767038,0.650254892,0.892237956,0.81017736,0.864978936,0.802608076,1.126218962,1.131322756,0.029135874,0.032950546
6901862,736808.4549,39.40701667,19.77017667,0.079646388,0.049147014,NaN,NaN,NaN,NaN,NaN,0.047081927,NaN,1.31965203,NaN,0.003373112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.248334851,0.035543999,736808.5271,0.000176545,0.030721606,viirs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.56049731,0.004102364,0.005579585,0.060751998,0.002204462,0.003071924,0.001005334,NaN,NaN,NaN,1.111961126,0.125248879,0.115734391,101140.8828,39.5,20,736808.4167,0.153813303,0.313954326,0.812653224,0.670155912,0.666666667,0.028829371,0.022933317,0.794213586,0.653781463,0.896948711,0.809936272,0.885461539,0.807201116,1.254108005,1.249060585,NaN,NaN
6901183,736808.6514,22.49342167,-67.90466167,0.026288375,0.017031149,NaN,NaN,NaN,NaN,NaN,0.017733825,0.052665216,0.91694004,0.015904728,0.012648572,0.009899827,0.007631715,0.002502728,0.001800001,0.001476274,0.000192001,0.00016091,0.000170957,0.028322157,0.022299999,736808.7726,0.005062924,0.021223768,aqua,0.017266766,0.002465095,0.56295274,0.01408065,0.004364316,0.653708517,0.020953233,0.017489206,30.71647581,0.028028755,0.013061868,NaN,NaN,NaN,NaN,NaN,0.019554721,0.015057187,0.767454922,0.100548096,0.095047109,101698.7266,22.5,-68.125,736808.625,0.15386899,0.315685945,0.865096288,0.757313964,0.666666667,0.031143503,0.026565801,0.806376504,0.671592509,0.905199885,0.822834015,0.890827007,0.816194393,1.166880357,1.169403752,0.023024721,0.021569612
6901765,736809.4069,35.69742,22.39575167,0.068558198,NaN,0.028162397,NaN,NaN,NaN,0.030516191,NaN,NaN,1.355961253,NaN,0.007179479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.129924923,0.034904166,736809.5104,0.000176545,0.029592948,viirs,0.027060339,0.003064883,0.460705986,0.04110048,0.005210986,0.559070275,0.030380352,0.046870122,32.97879126,0.011590594,0.010343345,0.065854346,0.006319556,0.005774262,0.001827751,0.000155957,0.032252612,0.051572784,0.965661943,0.126635939,0.117227316,102337.6875,35.5,22.5,736809.4167,0.153932773,0.317669362,0.82799528,0.700349163,0.666666667,0.030616249,0.02420191,0.802521518,0.665286957,0.902069209,0.817621468,0.889645174,0.813685774,1.192620113,1.192994075,0.035927945,0.055249306
6901765,736809.4069,35.69742,22.39575167,0.068558198,NaN,0.028162397,NaN,NaN,NaN,0.030516191,NaN,0.133952378,0.559866716,0.008776126,0.008613868,0.007755334,0.006283868,0.002487868,0.001863734,0.001573468,0.000107068,0.000194001,0.000201334,0.085062758,0.029893333,736809.4636,0.000176545,0.026132705,aqua,0.022444596,0.002726588,0.508962983,0.027160824,0.004726812,0.603575997,0.02685945,0.034374265,24.32893231,0.015928427,0.011101474,NaN,NaN,NaN,NaN,NaN,0.025334208,0.031559534,0.965661943,0.126635939,0.117227316,102337.6875,35.5,22.5,736809.4167,0.153932773,0.317669362,0.82799528,0.700349163,0.666666667,0.097194641,0.088203332,0.759114873,0.640549523,0.889109626,0.806848288,0.853792211,0.793890911,1.112013092,1.117975698,0.027990686,0.035649603
6902827,736809.666,-8.340186667,-80.13935333,0.15812527,0.140872232,0.096349484,1511.502935,6.781268847,0.147465028,0.08152474,0.111114277,NaN,0.339428626,NaN,0.005010801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.52103736,0.086933331,736809.7854,0,0.075171074,viirs,0.063037918,0.00560599,0.251875157,0.068881225,0.008307376,0.350689288,0.071150105,0.077523319,31.40091287,0.011020655,0.008098793,0.230271423,0.005962334,0.004405001,0.002989001,0.000646668,0.081071951,0.092661283,0.904506028,0.178261265,0.173203737,101116.9219,-8.5,-80,736809.625,0.153810911,0.313879948,0.875234184,0.748197057,0.666666667,0.190096625,0.179232109,0.668366981,0.561174099,0.860383853,0.768796275,0.77682418,0.729938629,1.177259211,1.178450675,0.080811673,0.090962959
6901658,736809.9847,-15.97104333,177.3965667,NaN,0.041847638,NaN,NaN,NaN,NaN,NaN,0.044002596,NaN,0.255760926,NaN,0.005924001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.204100847,0.047899999,736810.0646,0.018107798,0.039482464,viirs,0.034979009,0.003548518,0.397915376,0.037227931,0.005827956,0.499884976,0.040052156,0.042448969,35.88143871,0.014327917,0.009253345,0.316263628,0.007825001,0.005104001,0.002075001,0.000221001,0.043153469,0.047375613,0.787843168,0.042022374,0.04130926,101127.9688,-16,177.5,736809.9583,0.153812014,0.313914239,0.89751851,0.782924203,0.666666667,0.273721073,0.26184828,0.589979328,0.491342038,0.835207715,0.736354737,0.706386348,0.667262683,1.22328822,1.22183223,0.04713027,0.052607071
6901658,736809.9847,-15.97104333,177.3965667,NaN,0.041847638,NaN,NaN,NaN,NaN,NaN,0.044002596,0.101683331,0.176519106,0.009301364,0.006832834,0.006452262,0.005355906,0.002632418,0.002109418,0.001795751,0.000340751,0.000203827,0.000229668,0.159589437,0.043623999,736809.9531,0.018107798,0.037946868,terra,0.030025699,0.003169512,0.437837871,0.028778122,0.005322855,0.535988753,0.037831564,0.037695965,34.6459443,0.016925465,0.009632828,NaN,NaN,NaN,NaN,NaN,0.036339506,0.035337397,0.787843168,0.042022374,0.04130926,101127.9688,-16,177.5,736809.9583,0.153812014,0.313914239,0.89751851,0.782924203,0.666666667,0.091902564,0.089132469,0.741800093,0.612676189,0.885466212,0.795771054,0.837750875,0.769915148,1.212530503,1.211272942,0.040250206,0.041305591
6901770,736810.3979,34.35918333,27.29099833,0.044749286,0.031621582,0.02841273,NaN,NaN,NaN,0.025591906,0.030933576,0.035704166,1.706633353,0.008222523,0.00826774,0.007649305,0.006308668,0.002432365,0.001842918,0.001592084,8.16E-05,0.000168168,0.00015887,0.093312486,0.029224999,736810.3559,0.000176545,0.026099164,terra,0.022623185,0.00276422,0.502033872,0.029238593,0.004778042,0.597104526,0.028266303,0.036921296,30.29772214,0.01495744,0.011166431,NaN,NaN,NaN,NaN,NaN,0.026231585,0.035132273,1.297640204,0.103684358,0.094944373,102175.875,34.5,27.5,736810.4167,0.15391662,0.317167075,0.788238741,0.629429282,0.666666667,0.013429754,0.009989886,0.823806976,0.684607104,0.909855401,0.827644689,0.905426264,0.827175131,1.161861117,1.164897982,0.02949664,0.03962591
